ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_Season,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,AdditionalComments,ChannelType,SiteNumber,tbl_ShinerSubstrate_Season,Muck,Detritus,Silt,Sand,Pea_gravel,Coarse_gravel,Cobble,Boulder,Bedrock,Hardpan_shale
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,2004,10/6/2004 0:00:00,10/6/2004 0:00:00,,main,5,2004,3,3,3,1,3,3,2,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,1,2005,1,2,4,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,2,2005,1,2,6,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,3,2005,1,2,6,0,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,4,2005,0,1,2,1,3,3,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2007Sep09,2007,9/9/2007 0:00:00,9/13/2007 0:00:00,TAPRShiner2007Sep10,2007,9/10/2007 0:00:00,9/10/2007 0:00:00,,main,1,2007,6,0,2,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2007Sep09,2007,9/9/2007 0:00:00,9/13/2007 0:00:00,TAPRShiner2007Sep10,2007,9/10/2007 0:00:00,9/10/2007 0:00:00,,main,2,2007,5,0,0,0,3,0,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2007Sep09,2007,9/9/2007 0:00:00,9/13/2007 0:00:00,TAPRShiner2007Sep10,2007,9/10/2007 0:00:00,9/10/2007 0:00:00,,main,3,2007,5,0,0,0,2,0,3,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,2008,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,1,2008,7,0,0,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,2008,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,2,2008,7,0,0,0,0,0,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,2008,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,3,2008,3,0,0,0,3,4,3,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,2009,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,1,2009,7,0,0,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,2009,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,2,2009,3,0,0,2,2,3,5,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,2009,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,3,2009,2,0,0,2,2,3,6,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,2015,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,1,2015,0,3,4,2,2,4,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,2015,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,2,2015,0,3,4,2,3,4,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner17upper,17,mainstem,Pasture Name: Big, formerly West Branch,Creek 17 - Upper,,Chase,,TAPRUPP17,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,2015,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,3,2015,0,2,3,1,2,5,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner18middl,18,mainstem,Pasture Name: Big, formerly West Branch,Creek 18 - Middle,,Chase,,TAPRMID18,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct02,2002,10/2/2002 0:00:00,10/2/2002 0:00:00,,main,1,2002,0,1,3,1,2,4,3,1,1,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner18middl,18,mainstem,Pasture Name: Big, formerly West Branch,Creek 18 - Middle,,Chase,,TAPRMID18,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct02,2002,10/2/2002 0:00:00,10/2/2002 0:00:00,,main,2,2002,0,1,4,1,2,4,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner18middl,18,mainstem,Pasture Name: Big, formerly West Branch,Creek 18 - Middle,,Chase,,TAPRMID18,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct02,2002,10/2/2002 0:00:00,10/2/2002 0:00:00,,main,3,2002,0,1,5,1,1,3,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner18middl,18,mainstem,Pasture Name: Big, formerly West Branch,Creek 18 - Middle,,Chase,,TAPRMID18,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct02,2002,10/2/2002 0:00:00,10/2/2002 0:00:00,,main,4,2002,0,1,3,2,2,3,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner18middl,18,mainstem,Pasture Name: Big, formerly West Branch,Creek 18 - Middle,,Chase,,TAPRMID18,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct02,2002,10/2/2002 0:00:00,10/2/2002 0:00:00,,main,5,2002,0,1,2,3,2,3,3,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct13,2001,10/13/2001 0:00:00,10/13/2001 0:00:00,,main,1,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct13,2001,10/13/2001 0:00:00,10/13/2001 0:00:00,,main,2,2001,0,0,0,0,0,0,5,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct13,2001,10/13/2001 0:00:00,10/13/2001 0:00:00,,main,3,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct13,2001,10/13/2001 0:00:00,10/13/2001 0:00:00,,main,4,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct13,2001,10/13/2001 0:00:00,10/13/2001 0:00:00,,main,5,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct05,2002,10/5/2002 0:00:00,10/5/2002 0:00:00,,main,1,2002,0,0,2,0,0,0,0,0,0,6
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct05,2002,10/5/2002 0:00:00,10/5/2002 0:00:00,,main,2,2002,0,0,6,0,3,3,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct05,2002,10/5/2002 0:00:00,10/5/2002 0:00:00,,main,3,2002,0,0,3,0,3,3,3,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct05,2002,10/5/2002 0:00:00,10/5/2002 0:00:00,,main,4,2002,0,0,3,0,3,3,3,4,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct05,2002,10/5/2002 0:00:00,10/5/2002 0:00:00,,main,5,2002,0,0,5,0,3,3,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct09,2003,10/9/2003 0:00:00,10/9/2003 0:00:00,,main,1,2003,2,2,3,0,2,2,2,1,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct09,2003,10/9/2003 0:00:00,10/9/2003 0:00:00,,main,2,2003,2,2,3,0,3,3,4,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct09,2003,10/9/2003 0:00:00,10/9/2003 0:00:00,,main,3,2003,3,2,3,0,3,3,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct09,2003,10/9/2003 0:00:00,10/9/2003 0:00:00,,main,4,2003,3,2,3,0,3,2,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct09,2003,10/9/2003 0:00:00,10/9/2003 0:00:00,,main,5,2003,3,2,3,0,2,3,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct05,2004,10/5/2004 0:00:00,10/5/2004 0:00:00,,main,1,2004,1,1,3,1,1,2,3,3,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct05,2004,10/5/2004 0:00:00,10/5/2004 0:00:00,,main,2,2004,1,1,3,1,2,3,2,4,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct05,2004,10/5/2004 0:00:00,10/5/2004 0:00:00,,main,3,2004,1,1,2,2,3,2,2,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct05,2004,10/5/2004 0:00:00,10/5/2004 0:00:00,,main,4,2004,1,1,2,3,3,3,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct05,2004,10/5/2004 0:00:00,10/5/2004 0:00:00,,main,5,2004,1,1,2,1,3,3,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,1,2005,0,1,3,1,4,4,3,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,2,2005,0,1,1,2,2,2,3,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,3,2005,0,1,2,1,3,4,3,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,4,2005,0,1,1,2,3,3,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,5,2005,0,1,3,1,1,2,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,2008,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,1,2008,0,0,3,0,2,3,4,4,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,2008,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,2,2008,3,0,3,0,3,3,2,0,0,5
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,2008,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,3,2008,0,0,2,3,3,4,2,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,2008,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,4,2008,0,0,3,0,2,0,3,0,3,5
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,2008,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,5,2008,0,0,3,0,0,0,3,0,5,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,2009,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,1,2009,0,0,0,3,3,4,4,2,0,2
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,2009,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,2,2009,0,0,2,4,3,3,0,0,0,4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,2009,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,3,2009,0,0,0,2,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,2009,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,4,2009,0,0,3,4,3,0,0,0,0,4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,2009,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,5,2009,2,0,0,3,3,3,0,0,0,6
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Aug31,2015,8/31/2015 0:00:00,8/31/2015 0:00:00,,main,1,2015,0,2,3,3,3,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Aug31,2015,8/31/2015 0:00:00,8/31/2015 0:00:00,,main,2,2015,3,2,3,2,2,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Aug31,2015,8/31/2015 0:00:00,8/31/2015 0:00:00,,main,3,2015,0,3,5,3,3,3,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Aug31,2015,8/31/2015 0:00:00,8/31/2015 0:00:00,,main,4,2015,0,2,4,2,3,3,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Aug31,2015,8/31/2015 0:00:00,8/31/2015 0:00:00,,main,5,2015,3,3,2,2,3,4,4,3,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,2018,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,1,2018,2,2,4,4,4,4,3,2,0,2
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,2018,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,2,2018,3,2,5,3,4,3,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,2018,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,3,2018,5,3,4,3,2,0,2,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,2018,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,4,2018,5,3,1,4,3,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,2018,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,5,2018,0,0,3,3,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,22,mainstem,Pasture Name: Big, formerly Gas House,Creek 22 - Lower,,Chase,,TAPRLOW22,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep08,2021,9/8/2021 0:00:00,9/8/2021 0:00:00,Streams low. Rained ~5 inches 4 days prior to sampling. Suspect streams much lower 4 days previous.,main,1,2021,0,2,2,3,3,4,4,2,0,0
