ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,EventComments,ChannelType,ChannelTypeDescr,SiteNumber,TransectNumber,SampleLocation,SampleLocationDescr,ChannelUnit,ChannelUnitDescr,PoolForm,Width_m,Depth_cm,Velocity_ms,DomSubstrate,WentworthSubstrateDescr,WentworthMidpoint,Embeddedness,EmbedCanCoverDescrb,ECC_MidpoinValueb,CanopyCover,EmbedCanCoverDescr,ECC_MidpoinValue,Comment
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May28,5/28/2013 0:00:00,5/28/2013 0:00:00,Slight haze to water. but water levels normal.,main,The channel that contains the majority of flow,1,4,R,Right,PO,Pool,L,30.50,98,0.25,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May28,5/28/2013 0:00:00,5/28/2013 0:00:00,Slight haze to water. but water levels normal.,main,The channel that contains the majority of flow,1,8,L,Left,PO,Pool,M,28.00,200,0.10,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,Over 200 cm depth
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May28,5/28/2013 0:00:00,5/28/2013 0:00:00,Slight haze to water. but water levels normal.,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,M,28.00,200,0.05,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,Over 200 cm depth
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun09,6/9/2015 0:00:00,6/10/2015 0:00:00,,main,The channel that contains the majority of flow,1,3,L,Left,RU,Run/Race,N/A,27.50,136,0.11,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun09,6/9/2015 0:00:00,6/10/2015 0:00:00,,main,The channel that contains the majority of flow,1,4,L,Left,PO,Pool,M,35.50,200,0.07,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun09,6/9/2015 0:00:00,6/10/2015 0:00:00,,main,The channel that contains the majority of flow,1,6,R,Right,RU,Run/Race,N/A,38.00,128,0.46,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun09,6/9/2015 0:00:00,6/10/2015 0:00:00,,main,The channel that contains the majority of flow,1,7,R,Right,GL,Glide,N/A,28.00,126,0.33,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun09,6/9/2015 0:00:00,6/10/2015 0:00:00,,main,The channel that contains the majority of flow,1,8,R,Right,PO,Pool,F,33.00,130,0.02,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun09,6/9/2015 0:00:00,6/10/2015 0:00:00,,main,The channel that contains the majority of flow,1,10,L,Left,PO,Pool,F,29.00,178,0.17,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun09,6/9/2015 0:00:00,6/10/2015 0:00:00,,main,The channel that contains the majority of flow,1,11,L,Left,RU,Run/Race,N/A,29.00,118,0.57,16,64-90 mm,77.00,1,Sparse (<10%),5.00,1,Sparse (<10%),5.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017Jun01,6/1/2017 0:00:00,6/1/2017 0:00:00,,main,The channel that contains the majority of flow,1,5,M,Middle,RU,Run/Race,N/A,17.20,100,0.46,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,depth >100cm
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017Jun01,6/1/2017 0:00:00,6/1/2017 0:00:00,,main,The channel that contains the majority of flow,1,8,L,Left,PO,Pool,F,20.40,130,0.31,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017Jun01,6/1/2017 0:00:00,6/1/2017 0:00:00,,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,F,20.40,132,0.20,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017Jun01,6/1/2017 0:00:00,6/1/2017 0:00:00,,main,The channel that contains the majority of flow,1,10,L,Left,RI,Riffle,N/A,20.80,68,0.92,17,90-128 mm,109.00,1,Sparse (<10%),5.00,1,Sparse (<10%),5.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017Jun01,6/1/2017 0:00:00,6/1/2017 0:00:00,,main,The channel that contains the majority of flow,1,11,M,Middle,RRX,Riffle-Run Complex,N/A,47.40,34,0.40,11,11.3-16 mm,13.65,1,Sparse (<10%),5.00,1,Sparse (<10%),5.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019Jun12,6/12/2019 0:00:00,6/13/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,1,1,R,Right,RU,Run/Race,N/A,41.80,44,0.42,14,32-45 mm,38.50,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019Jun12,6/12/2019 0:00:00,6/13/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,1,5,M,Middle,RU,Run/Race,N/A,16.80,136,0.64,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019Jun12,6/12/2019 0:00:00,6/13/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,1,5,R,Right,RU,Run/Race,N/A,16.80,128,0.60,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM02,02,Mainstem,,Buffalo River,,Newton,55,BUFFM02,440,566.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019Jun12,6/12/2019 0:00:00,6/13/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,1,6,R,Right,RU,Run/Race,N/A,16.80,115,0.91,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006JUN01,6/1/2006 0:00:00,6/1/2006 0:00:00,,main,The channel that contains the majority of flow,1,3,L,Left,PO,Pool,M,53.00,130,9.99999977648258e-03,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006JUN01,6/1/2006 0:00:00,6/1/2006 0:00:00,,main,The channel that contains the majority of flow,1,4,L,Left,PO,Pool,L,33.00,116,0.01,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006JUN01,6/1/2006 0:00:00,6/1/2006 0:00:00,,main,The channel that contains the majority of flow,1,4,M,Middle,PO,Pool,L,33.00,154,0.01,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006JUN01,6/1/2006 0:00:00,6/1/2006 0:00:00,,main,The channel that contains the majority of flow,1,5,L,Left,PO,Pool,L,29.00,123,0.03,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006JUN01,6/1/2006 0:00:00,6/1/2006 0:00:00,,main,The channel that contains the majority of flow,1,5,M,Middle,PO,Pool,L,29.00,122,0.07,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006JUN01,6/1/2006 0:00:00,6/1/2006 0:00:00,,main,The channel that contains the majority of flow,1,6,L,Left,PO,Pool,L,55.00,110,0.05,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006JUN01,6/1/2006 0:00:00,6/1/2006 0:00:00,,main,The channel that contains the majority of flow,1,8,L,Left,PO,Pool,L,37.00,152,0.07,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006JUN01,6/1/2006 0:00:00,6/1/2006 0:00:00,,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,L,37.00,154,0.00,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006JUN01,6/1/2006 0:00:00,6/1/2006 0:00:00,,main,The channel that contains the majority of flow,1,8,R,Right,PO,Pool,L,37.00,190,0.00,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006JUN01,6/1/2006 0:00:00,6/1/2006 0:00:00,,main,The channel that contains the majority of flow,1,9,L,Left,PO,Pool,L,37.00,120,0.03,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007May30,5/30/2007 0:00:00,5/30/2007 0:00:00,,main,The channel that contains the majority of flow,1,4,L,Left,PO,Pool,M,30.00,138,-0.03,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007May30,5/30/2007 0:00:00,5/30/2007 0:00:00,,main,The channel that contains the majority of flow,1,5,M,Middle,PO,Pool,M,25.00,136,0.14,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007May30,5/30/2007 0:00:00,5/30/2007 0:00:00,,main,The channel that contains the majority of flow,1,7,M,Middle,PO,Pool,F,33.00,178,0.12,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007May30,5/30/2007 0:00:00,5/30/2007 0:00:00,,main,The channel that contains the majority of flow,1,8,L,Left,PO,Pool,F,30.00,140,0.15,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007May30,5/30/2007 0:00:00,5/30/2007 0:00:00,,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,F,30.00,184,0.12,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007May30,5/30/2007 0:00:00,5/30/2007 0:00:00,,main,The channel that contains the majority of flow,1,10,L,Left,RU,Run/Race,N/A,42.00,138,0.01,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2008May19,2008,5/19/2008 0:00:00,6/19/2008 0:00:00,BUFFRMFish2008Jun03,6/3/2008 0:00:00,6/3/2008 0:00:00,,main,The channel that contains the majority of flow,1,6,L,Left,PO,Pool,F,30.00,184,0.31,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009Jun03,6/3/2009 0:00:00,6/3/2009 0:00:00,,main,The channel that contains the majority of flow,1,3,L,Left,RU,Run/Race,N/A,52.12,76,-0.03,18,128-180 mm,154.00,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009Jun03,6/3/2009 0:00:00,6/3/2009 0:00:00,,main,The channel that contains the majority of flow,1,7,L,Left,PO,Pool,F,33.40,36,-999.00,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009Jun03,6/3/2009 0:00:00,6/3/2009 0:00:00,,main,The channel that contains the majority of flow,1,8,L,Left,PO,Pool,F,33.70,140,-999.00,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009Jun03,6/3/2009 0:00:00,6/3/2009 0:00:00,,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,F,33.70,176,-999.00,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009Jun03,6/3/2009 0:00:00,6/3/2009 0:00:00,,main,The channel that contains the majority of flow,1,9,L,Left,RU,Run/Race,N/A,41.80,62,-999.00,18,128-180 mm,154.00,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun01,6/1/2010 0:00:00,6/1/2010 0:00:00,,main,The channel that contains the majority of flow,1,5,L,Left,RU,Run/Race,N/A,33.00,150,0.23,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun01,6/1/2010 0:00:00,6/1/2010 0:00:00,,main,The channel that contains the majority of flow,1,5,M,Middle,RU,Run/Race,N/A,33.00,164,0.37,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun01,6/1/2010 0:00:00,6/1/2010 0:00:00,,main,The channel that contains the majority of flow,1,8,L,Left,PO,Pool,B,39.00,140,0.25,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun01,6/1/2010 0:00:00,6/1/2010 0:00:00,,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,B,39.00,180,0.28,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun01,6/1/2010 0:00:00,6/1/2010 0:00:00,,main,The channel that contains the majority of flow,1,8,R,Right,PO,Pool,B,39.00,146,0.05,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013Jun19,6/19/2013 0:00:00,6/19/2013 0:00:00,,main,The channel that contains the majority of flow,1,3,L,Left,RU,Run/Race,N/A,54.50,108,0.01,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013Jun19,6/19/2013 0:00:00,6/19/2013 0:00:00,,main,The channel that contains the majority of flow,1,3,R,Right,RU,Run/Race,N/A,54.50,36,0.00,2,0.062-0.125 mm (very fine sand),0.09,4,Very Heavy (>75%),87.50,4,Very Heavy (>75%),87.50,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013Jun19,6/19/2013 0:00:00,6/19/2013 0:00:00,,main,The channel that contains the majority of flow,1,4,M,Middle,PO,Pool,M,37.50,156,0.12,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013Jun19,6/19/2013 0:00:00,6/19/2013 0:00:00,,main,The channel that contains the majority of flow,1,8,L,Left,PO,Pool,F,33.50,128,0.23,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013Jun19,6/19/2013 0:00:00,6/19/2013 0:00:00,,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,F,33.50,148,0.10,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013Jun19,6/19/2013 0:00:00,6/19/2013 0:00:00,,main,The channel that contains the majority of flow,1,9,L,Left,PO,Pool,F,34.00,110,-0.10,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun30,6/30/2015 0:00:00,6/30/2015 0:00:00,,main,The channel that contains the majority of flow,1,6,L,Left,PO,Pool,L,49.80,140,0.12,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017Jun02,6/2/2017 0:00:00,6/2/2017 0:00:00,,main,The channel that contains the majority of flow,1,1,R,Right,RI,Riffle,N/A,33.00,52,1.57,11,11.3-16 mm,13.65,1,Sparse (<10%),5.00,1,Sparse (<10%),5.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017Jun02,6/2/2017 0:00:00,6/2/2017 0:00:00,,main,The channel that contains the majority of flow,1,6,L,Left,PO,Pool,F,51.00,168,0.46,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBM03,03,Mainstem,,Buffalo River,,Newton,59,BUFFM03,600,1274.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017Jun02,6/2/2017 0:00:00,6/2/2017 0:00:00,,main,The channel that contains the majority of flow,1,10,L,Left,PO,Pool,F,50.00,138,0.40,12,16-22.6 mm,19.30,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
