ParkUnit,Plot,SubPlot,EventDate,TaxonCode,Family,CommonName,ScientificName,DBHClass,TreeCount
George Washington Carver,GWCA18,1,2012-06-05 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,< 1.0 cm,2
George Washington Carver,GWCA18,1,2012-06-05 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,1.1 - 2.5 cm,1
George Washington Carver,GWCA18,1,2012-06-05 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,2.6 - 8.0 cm,4
George Washington Carver,GWCA18,1,2012-06-05 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,< 1.0 cm,1
George Washington Carver,GWCA18,1,2012-06-05 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,6
George Washington Carver,GWCA18,1,2012-06-05 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,1
George Washington Carver,GWCA18,1,2016-05-20 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,< 1.0 cm,1
George Washington Carver,GWCA18,1,2016-05-20 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
George Washington Carver,GWCA18,1,2016-05-20 00:00:00.000,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,15.1 - 23.0 cm,1
George Washington Carver,GWCA18,1,2016-05-20 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,23.1 - 38.0 cm,1
George Washington Carver,GWCA18,1,2016-05-20 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,< 1.0 cm,1
George Washington Carver,GWCA18,1,2016-05-20 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,1.1 - 2.5 cm,1
George Washington Carver,GWCA18,1,2016-05-20 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,2.6 - 8.0 cm,2
George Washington Carver,GWCA18,1,2016-05-20 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,2.6 - 8.0 cm,3
George Washington Carver,GWCA18,1,2016-05-20 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,8.1 - 15.0 cm,2
George Washington Carver,GWCA18,1,2016-05-20 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,15.1 - 23.0 cm,1
George Washington Carver,GWCA18,1,2020-06-12 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,1.1 - 2.5 cm,3
George Washington Carver,GWCA18,1,2020-06-12 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,9
George Washington Carver,GWCA18,1,2020-06-12 00:00:00.000,JUGLA,Juglandaceae,walnuts,Juglans,23.1 - 38.0 cm,1
George Washington Carver,GWCA18,1,2020-06-12 00:00:00.000,JUGLA,Juglandaceae,walnuts,Juglans,> 38.0 cm,1
George Washington Carver,GWCA18,1,2020-06-12 00:00:00.000,JUNIP,Cupressaceae,juniper,Juniperus spp,1.1 - 2.5 cm,1
George Washington Carver,GWCA18,1,2020-06-12 00:00:00.000,JUNIP,Cupressaceae,juniper,Juniperus spp,2.6 - 8.0 cm,2
George Washington Carver,GWCA18,1,2020-06-12 00:00:00.000,PRUNU,Rosaceae,plum,Prunus spp,2.6 - 8.0 cm,1
George Washington Carver,GWCA18,1,2020-06-12 00:00:00.000,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,8
George Washington Carver,GWCA18,1,2020-06-12 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,3
George Washington Carver,GWCA18,1,2020-06-12 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,1.1 - 2.5 cm,2
George Washington Carver,GWCA18,1,2020-06-12 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,5
George Washington Carver,GWCA18,1,2020-06-12 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,8.1 - 15.0 cm,1
George Washington Carver,GWCA18,1,2020-06-12 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,2
George Washington Carver,GWCA2,1,2008-05-28 00:00:00.000,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,1.1 - 2.5 cm,1
George Washington Carver,GWCA2,1,2008-05-28 00:00:00.000,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,2.6 - 8.0 cm,4
George Washington Carver,GWCA2,1,2008-05-28 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,1.1 - 2.5 cm,2
George Washington Carver,GWCA2,1,2008-05-28 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,2.6 - 8.0 cm,2
George Washington Carver,GWCA2,1,2008-05-28 00:00:00.000,PRUNU,Rosaceae,plum,Prunus spp,< 1.0 cm,1
George Washington Carver,GWCA2,1,2008-05-28 00:00:00.000,PRUNU,Rosaceae,plum,Prunus spp,1.1 - 2.5 cm,4
George Washington Carver,GWCA2,1,2008-05-28 00:00:00.000,PRUNU,Rosaceae,plum,Prunus spp,2.6 - 8.0 cm,2
George Washington Carver,GWCA2,1,2008-05-28 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,1.1 - 2.5 cm,1
George Washington Carver,GWCA2,1,2008-05-28 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,2.6 - 8.0 cm,3
George Washington Carver,GWCA2,1,2012-06-06 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,2.6 - 8.0 cm,1
George Washington Carver,GWCA2,1,2012-06-06 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,8.1 - 15.0 cm,1
George Washington Carver,GWCA2,1,2012-06-06 00:00:00.000,PRAM,Rosaceae,American plum,Prunus americana,2.6 - 8.0 cm,13
George Washington Carver,GWCA2,1,2012-06-06 00:00:00.000,PRAM,Rosaceae,American plum,Prunus americana,8.1 - 15.0 cm,3
George Washington Carver,GWCA2,1,2012-06-06 00:00:00.000,PRAM,Rosaceae,American plum,Prunus americana,15.1 - 23.0 cm,1
George Washington Carver,GWCA2,1,2012-06-06 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,8.1 - 15.0 cm,1
George Washington Carver,GWCA2,1,2012-06-06 00:00:00.000,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,8
George Washington Carver,GWCA2,1,2012-06-06 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,6
George Washington Carver,GWCA2,1,2012-06-06 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
George Washington Carver,GWCA2,1,2016-05-18 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,7
George Washington Carver,GWCA2,1,2016-05-18 00:00:00.000,FRAM2,Oleaceae,white ash,Fraxinus americana,2.6 - 8.0 cm,2
George Washington Carver,GWCA2,1,2016-05-18 00:00:00.000,FRAM2,Oleaceae,white ash,Fraxinus americana,8.1 - 15.0 cm,3
George Washington Carver,GWCA2,1,2016-05-18 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,2.6 - 8.0 cm,2
George Washington Carver,GWCA2,1,2016-05-18 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,8.1 - 15.0 cm,2
George Washington Carver,GWCA2,1,2016-05-18 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
George Washington Carver,GWCA2,1,2016-05-18 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,1
George Washington Carver,GWCA2,1,2020-06-12 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,7
George Washington Carver,GWCA2,1,2020-06-12 00:00:00.000,FRAXI,Oleaceae,ash,Fraxinus spp,2.6 - 8.0 cm,6
George Washington Carver,GWCA2,1,2020-06-12 00:00:00.000,FRAXI,Oleaceae,ash,Fraxinus spp,8.1 - 15.0 cm,2
George Washington Carver,GWCA2,1,2020-06-12 00:00:00.000,JUGLA,Juglandaceae,walnuts,Juglans,15.1 - 23.0 cm,2
George Washington Carver,GWCA2,1,2020-06-12 00:00:00.000,MORUS,Moraceae,mulberry,Morus spp,8.1 - 15.0 cm,1
George Washington Carver,GWCA2,1,2020-06-12 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,2
George Washington Carver,GWCA2,1,2020-06-12 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,1
George Washington Carver,GWCA2,1,2020-06-12 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,8.1 - 15.0 cm,3
George Washington Carver,GWCA21,1,2016-05-18 00:00:00.000,CACO15,Juglandaceae,bitternut hickory,Carya cordiformis,< 1.0 cm,1
George Washington Carver,GWCA21,1,2016-05-18 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,< 1.0 cm,1
George Washington Carver,GWCA21,1,2016-05-18 00:00:00.000,MAPO,Moraceae,osage orange,Maclura pomifera,23.1 - 38.0 cm,1
George Washington Carver,GWCA21,1,2016-05-18 00:00:00.000,QUMA2,Fagaceae,bur oak,Quercus macrocarpa,2.6 - 8.0 cm,1
George Washington Carver,GWCA21,1,2016-05-18 00:00:00.000,QUMU,Fagaceae,chinkapin oak,Quercus muehlenbergii,< 1.0 cm,1
George Washington Carver,GWCA21,1,2016-05-18 00:00:00.000,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
George Washington Carver,GWCA21,1,2016-05-18 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,< 1.0 cm,2
George Washington Carver,GWCA21,1,2020-06-10 00:00:00.000,CARYA,Juglandaceae,hickory,Carya spp,1.1 - 2.5 cm,1
George Washington Carver,GWCA21,1,2020-06-10 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,1.1 - 2.5 cm,5
George Washington Carver,GWCA22,1,2016-05-18 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
George Washington Carver,GWCA22,1,2016-05-18 00:00:00.000,MAPO,Moraceae,osage orange,Maclura pomifera,< 1.0 cm,1
George Washington Carver,GWCA22,1,2016-05-18 00:00:00.000,QUMA2,Fagaceae,bur oak,Quercus macrocarpa,< 1.0 cm,1
George Washington Carver,GWCA23,1,2008-05-28 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,1.1 - 2.5 cm,1
George Washington Carver,GWCA23,1,2008-05-28 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,4
George Washington Carver,GWCA23,1,2008-05-28 00:00:00.000,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
George Washington Carver,GWCA23,1,2008-05-28 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,< 1.0 cm,2
George Washington Carver,GWCA23,1,2008-05-28 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,2.6 - 8.0 cm,4
George Washington Carver,GWCA23,1,2008-05-28 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,8.1 - 15.0 cm,3
George Washington Carver,GWCA23,1,2008-05-28 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,23.1 - 38.0 cm,1
George Washington Carver,GWCA23,1,2012-06-04 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,< 1.0 cm,6
George Washington Carver,GWCA23,1,2012-06-04 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,1.1 - 2.5 cm,4
George Washington Carver,GWCA23,1,2012-06-04 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,3
George Washington Carver,GWCA23,1,2012-06-04 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
George Washington Carver,GWCA23,1,2012-06-04 00:00:00.000,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,2.6 - 8.0 cm,1
George Washington Carver,GWCA23,1,2012-06-04 00:00:00.000,PODE3,Salicaceae,eastern cottonwood,Populus deltoides,> 38.0 cm,1
George Washington Carver,GWCA23,1,2012-06-04 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,8.1 - 15.0 cm,1
George Washington Carver,GWCA23,1,2016-05-20 00:00:00.000,CECA4,Fabaceae,eastern redbud,Cercis canadensis,< 1.0 cm,1
George Washington Carver,GWCA23,1,2016-05-20 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,1.1 - 2.5 cm,4
George Washington Carver,GWCA23,1,2016-05-20 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,8
George Washington Carver,GWCA23,1,2016-05-20 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,8.1 - 15.0 cm,1
George Washington Carver,GWCA23,1,2016-05-20 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,15.1 - 23.0 cm,1
George Washington Carver,GWCA23,1,2020-06-12 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,< 1.0 cm,4
George Washington Carver,GWCA23,1,2020-06-12 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,1.1 - 2.5 cm,4
George Washington Carver,GWCA23,1,2020-06-12 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,1
George Washington Carver,GWCA23,1,2020-06-12 00:00:00.000,DIOSP,Ebenaceae,persimmons,Diospyros,8.1 - 15.0 cm,1
George Washington Carver,GWCA23,1,2020-06-12 00:00:00.000,JUGLA,Juglandaceae,walnuts,Juglans,8.1 - 15.0 cm,1
George Washington Carver,GWCA23,1,2020-06-12 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,1
George Washington Carver,GWCA23,1,2020-06-12 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,8.1 - 15.0 cm,1
George Washington Carver,GWCA23,1,2020-06-12 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,1
George Washington Carver,GWCA23,1,2020-06-12 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,23.1 - 38.0 cm,1
George Washington Carver,GWCA26,1,2008-05-29 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
George Washington Carver,GWCA26,1,2008-05-29 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,3
George Washington Carver,GWCA26,1,2008-05-29 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
George Washington Carver,GWCA26,1,2008-05-29 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
George Washington Carver,GWCA26,1,2008-05-29 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,2
George Washington Carver,GWCA26,1,2008-05-29 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,23.1 - 38.0 cm,1
George Washington Carver,GWCA26,1,2008-05-29 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,2
George Washington Carver,GWCA26,1,2012-06-06 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,1.1 - 2.5 cm,1
George Washington Carver,GWCA26,1,2012-06-06 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,3
George Washington Carver,GWCA26,1,2012-06-06 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,3
George Washington Carver,GWCA26,1,2012-06-06 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
George Washington Carver,GWCA26,1,2012-06-06 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,23.1 - 38.0 cm,2
George Washington Carver,GWCA26,1,2012-06-06 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,23.1 - 38.0 cm,1
George Washington Carver,GWCA26,1,2016-05-18 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
George Washington Carver,GWCA26,1,2016-05-18 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
George Washington Carver,GWCA26,1,2016-05-18 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,23.1 - 38.0 cm,2
George Washington Carver,GWCA26,1,2016-05-18 00:00:00.000,QUMA2,Fagaceae,bur oak,Quercus macrocarpa,> 38.0 cm,1
George Washington Carver,GWCA26,1,2016-05-18 00:00:00.000,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,2
George Washington Carver,GWCA26,1,2016-05-18 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,< 1.0 cm,1
George Washington Carver,GWCA26,1,2016-05-18 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,1.1 - 2.5 cm,1
George Washington Carver,GWCA26,1,2020-06-11 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
George Washington Carver,GWCA26,1,2020-06-11 00:00:00.000,FRAXI,Oleaceae,ash,Fraxinus spp,< 1.0 cm,1
George Washington Carver,GWCA26,1,2020-06-11 00:00:00.000,JUGLA,Juglandaceae,walnuts,Juglans,23.1 - 38.0 cm,2
George Washington Carver,GWCA26,1,2020-06-11 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,< 1.0 cm,1
George Washington Carver,GWCA26,1,2020-06-11 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,> 38.0 cm,1
George Washington Carver,GWCA26,1,2020-06-11 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,1.1 - 2.5 cm,2
George Washington Carver,GWCA26,1,2020-06-11 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,1
George Washington Carver,GWCA27,1,2008-05-29 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,1
George Washington Carver,GWCA27,1,2008-05-29 00:00:00.000,PLOC,Platanaceae,American sycamore,Platanus occidentalis,> 38.0 cm,1
George Washington Carver,GWCA27,1,2008-05-29 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,2.6 - 8.0 cm,1
George Washington Carver,GWCA27,1,2012-06-06 00:00:00.000,PLOC,Platanaceae,American sycamore,Platanus occidentalis,23.1 - 38.0 cm,1
George Washington Carver,GWCA27,1,2012-06-06 00:00:00.000,PLOC,Platanaceae,American sycamore,Platanus occidentalis,> 38.0 cm,2
George Washington Carver,GWCA27,1,2012-06-06 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
George Washington Carver,GWCA27,1,2012-06-06 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
George Washington Carver,GWCA27,1,2016-06-09 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,1
George Washington Carver,GWCA27,1,2016-06-09 00:00:00.000,PLOC,Platanaceae,American sycamore,Platanus occidentalis,> 38.0 cm,1
George Washington Carver,GWCA27,1,2016-06-09 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
George Washington Carver,GWCA27,1,2016-06-09 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
George Washington Carver,GWCA27,1,2020-06-11 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,2
George Washington Carver,GWCA27,1,2020-06-11 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
George Washington Carver,GWCA28,1,2008-05-28 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,6
George Washington Carver,GWCA28,1,2008-05-28 00:00:00.000,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,1.1 - 2.5 cm,1
George Washington Carver,GWCA28,1,2008-05-28 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
George Washington Carver,GWCA28,1,2008-05-28 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,8.1 - 15.0 cm,2
George Washington Carver,GWCA28,1,2012-06-04 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,6
George Washington Carver,GWCA28,1,2012-06-04 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
George Washington Carver,GWCA28,1,2012-06-04 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,2.6 - 8.0 cm,1
George Washington Carver,GWCA28,1,2012-06-04 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
George Washington Carver,GWCA28,1,2012-06-04 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,< 1.0 cm,1
George Washington Carver,GWCA28,1,2012-06-04 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,2.6 - 8.0 cm,2
George Washington Carver,GWCA28,1,2012-06-04 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,8.1 - 15.0 cm,2
George Washington Carver,GWCA28,1,2016-05-20 00:00:00.000,ACNE2,Aceraceae,boxelder,Acer negundo,< 1.0 cm,1
George Washington Carver,GWCA28,1,2016-05-20 00:00:00.000,ACNE2,Aceraceae,boxelder,Acer negundo,2.6 - 8.0 cm,1
George Washington Carver,GWCA28,1,2016-05-20 00:00:00.000,ACNE2,Aceraceae,boxelder,Acer negundo,8.1 - 15.0 cm,1
George Washington Carver,GWCA28,1,2016-05-20 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,1.1 - 2.5 cm,2
George Washington Carver,GWCA28,1,2016-05-20 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,4
George Washington Carver,GWCA28,1,2016-05-20 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
George Washington Carver,GWCA28,1,2016-05-20 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
George Washington Carver,GWCA28,1,2016-05-20 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,2.6 - 8.0 cm,1
George Washington Carver,GWCA28,1,2016-05-20 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,2.6 - 8.0 cm,1
George Washington Carver,GWCA28,1,2016-05-20 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,8.1 - 15.0 cm,1
George Washington Carver,GWCA28,1,2020-06-12 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,1.1 - 2.5 cm,1
George Washington Carver,GWCA28,1,2020-06-12 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,2
George Washington Carver,GWCA28,1,2020-06-12 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,2
George Washington Carver,GWCA28,1,2020-06-12 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
George Washington Carver,GWCA28,1,2020-06-12 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,2
George Washington Carver,GWCA28,1,2020-06-12 00:00:00.000,JUGLA,Juglandaceae,walnuts,Juglans,> 38.0 cm,1
George Washington Carver,GWCA28,1,2020-06-12 00:00:00.000,MORUS,Moraceae,mulberry,Morus spp,2.6 - 8.0 cm,1
George Washington Carver,GWCA28,1,2020-06-12 00:00:00.000,MORUS,Moraceae,mulberry,Morus spp,8.1 - 15.0 cm,2
George Washington Carver,GWCA28,1,2020-06-12 00:00:00.000,MORUS,Moraceae,mulberry,Morus spp,23.1 - 38.0 cm,1
George Washington Carver,GWCA28,1,2020-06-12 00:00:00.000,ROBIN,Fabaceae,locusts,Robinia,2.6 - 8.0 cm,1
George Washington Carver,GWCA28,1,2020-06-12 00:00:00.000,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,1
George Washington Carver,GWCA28,1,2020-06-12 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
George Washington Carver,GWCA29,1,2008-05-28 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,1.1 - 2.5 cm,1
George Washington Carver,GWCA29,1,2008-05-28 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,2.6 - 8.0 cm,4
George Washington Carver,GWCA29,1,2008-05-28 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,1.1 - 2.5 cm,1
George Washington Carver,GWCA29,1,2008-05-28 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,1.1 - 2.5 cm,1
George Washington Carver,GWCA29,1,2008-05-28 00:00:00.000,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,1
George Washington Carver,GWCA29,1,2008-05-28 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,1
George Washington Carver,GWCA29,1,2008-05-28 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,1.1 - 2.5 cm,3
George Washington Carver,GWCA29,1,2008-05-28 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,2.6 - 8.0 cm,4
George Washington Carver,GWCA29,1,2012-06-05 00:00:00.000,CECA4,Fabaceae,eastern redbud,Cercis canadensis,2.6 - 8.0 cm,2
George Washington Carver,GWCA29,1,2012-06-05 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
George Washington Carver,GWCA29,1,2012-06-05 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,1.1 - 2.5 cm,1
George Washington Carver,GWCA29,1,2012-06-05 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,2
George Washington Carver,GWCA29,1,2012-06-05 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,< 1.0 cm,1
George Washington Carver,GWCA29,1,2012-06-05 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,2.6 - 8.0 cm,2
George Washington Carver,GWCA29,1,2012-06-05 00:00:00.000,OSVI,Betulaceae,hophornbeam,Ostrya virginiana,8.1 - 15.0 cm,1
George Washington Carver,GWCA29,1,2012-06-05 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,1.1 - 2.5 cm,1
George Washington Carver,GWCA29,1,2012-06-05 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,5
George Washington Carver,GWCA29,1,2012-06-05 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,1
George Washington Carver,GWCA29,1,2012-06-05 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
George Washington Carver,GWCA29,1,2016-05-20 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,23.1 - 38.0 cm,1
