Plot,EventDate,SubPlot
TAPR178,May 20 2014,1
TAPR178,May 21 2007,1
TAPR178,May 22 2006,1
TAPR178,May 22 2010,1
TAPR178,May 25 2004,1
TAPR178,May 25 2018,1
TAPR178,May 30 2002,1
TAPR178,May 19 2005,2
TAPR178,May 22 2006,2
TAPR178,May 25 2004,2
TAPR178,May 30 2002,2
TAPR178,May 19 2005,3
TAPR178,May 22 2006,3
TAPR178,May 25 2004,3
TAPR178,May 30 2002,3
TAPR178,May 19 2005,4
TAPR178,May 22 2006,4
TAPR178,May 25 2004,4
TAPR178,May 30 2002,4
TAPR179,May 20 2014,1
TAPR179,May 22 2010,1
TAPR179,May 25 2004,1
TAPR179,May 25 2018,1
TAPR179,May 30 2002,1
TAPR179,May 25 2004,2
TAPR179,May 30 2002,2
TAPR179,May 25 2004,3
TAPR179,May 30 2002,3
TAPR179,May 25 2004,4
TAPR179,May 30 2002,4
TAPR18,Jun  3 2002,1
TAPR18,May 19 2010,1
TAPR18,May 19 2014,1
TAPR18,May 20 2006,1
TAPR18,May 25 2018,1
TAPR18,May 31 2001,1
TAPR18,Jun  3 2002,2
TAPR18,May 20 2006,2
TAPR18,May 31 2001,2
TAPR18,Jun  3 2002,3
TAPR18,May 20 2006,3
TAPR18,May 31 2001,3
TAPR18,Jun  3 2002,4
TAPR18,May 20 2006,4
TAPR18,May 31 2001,4
TAPR180,Jun  4 2008,1
TAPR180,May 20 2014,1
TAPR180,May 22 2010,1
TAPR180,May 24 2018,1
TAPR180,May 30 2002,1
TAPR180,May 30 2002,2
TAPR180,May 30 2002,3
TAPR180,May 30 2002,4
TAPR181,May 20 2014,1
TAPR181,May 21 2007,1
TAPR181,May 22 2010,1
TAPR181,May 25 2018,1
TAPR181,May 30 2002,1
TAPR181,May 30 2002,2
TAPR181,May 30 2002,3
TAPR181,May 30 2002,4
TAPR182,May 19 2005,1
TAPR182,May 20 2014,1
TAPR182,May 22 2010,1
TAPR182,May 25 2018,1
TAPR182,May 30 2002,1
TAPR182,May 19 2005,2
TAPR182,May 30 2002,2
TAPR182,May 19 2005,3
TAPR182,May 30 2002,3
TAPR182,May 19 2005,4
TAPR182,May 30 2002,4
TAPR183,May 19 2005,1
TAPR183,May 20 2014,1
TAPR183,May 22 2010,1
TAPR183,May 24 2018,1
TAPR183,May 30 2002,1
TAPR183,May 19 2005,2
TAPR183,May 30 2002,2
TAPR183,May 19 2005,3
TAPR183,May 30 2002,3
TAPR183,May 19 2005,4
TAPR183,May 30 2002,4
TAPR184,Jun  3 2002,1
TAPR184,May 19 2010,1
TAPR184,May 19 2014,1
TAPR184,May 21 2007,1
TAPR184,May 25 2018,1
TAPR184,Jun  3 2002,2
TAPR184,Jun  3 2002,3
TAPR184,Jun  3 2002,4
TAPR185,Jun  7 2008,1
TAPR185,Jun 12 2002,1
TAPR185,May 19 2014,1
TAPR185,May 21 2010,1
TAPR185,May 26 2018,1
TAPR185,Jun 12 2002,2
TAPR185,Jun 12 2002,3
TAPR185,Jun 12 2002,4
TAPR186,Jun  3 2002,1
TAPR186,Jun  4 2008,1
TAPR186,May 19 2010,1
TAPR186,May 19 2014,1
TAPR186,May 25 2018,1
TAPR186,Jun  3 2002,2
TAPR186,Jun  3 2002,3
TAPR186,Jun  3 2002,4
TAPR187,Jun 12 2002,1
TAPR187,May 18 2005,1
TAPR187,May 19 2014,1
TAPR187,May 21 2010,1
TAPR187,May 26 2018,1
TAPR187,Jun 12 2002,2
TAPR187,May 18 2005,2
TAPR187,Jun 12 2002,3
TAPR187,May 18 2005,3
TAPR187,Jun 12 2002,4
TAPR187,May 18 2005,4
TAPR188,Jun  6 2002,1
TAPR188,May 17 2010,1
TAPR188,May 18 2005,1
TAPR188,May 19 2014,1
TAPR188,May 24 2018,1
TAPR188,Jun  6 2002,2
TAPR188,May 18 2005,2
TAPR188,Jun  6 2002,3
TAPR188,May 18 2005,3
TAPR188,Jun  6 2002,4
TAPR188,May 18 2005,4
TAPR189,Jun 12 2002,1
TAPR189,May 18 2005,1
TAPR189,May 19 2014,1
TAPR189,May 21 2010,1
TAPR189,May 24 2018,1
TAPR189,Jun 12 2002,2
TAPR189,May 18 2005,2
TAPR189,Jun 12 2002,3
TAPR189,May 18 2005,3
TAPR189,Jun 12 2002,4
TAPR189,May 18 2005,4
TAPR19,Jun  4 2001,1
TAPR19,Jun 12 2002,1
TAPR19,May 19 2014,1
TAPR19,May 21 2010,1
TAPR19,May 22 2006,1
TAPR19,May 26 2018,1
TAPR19,Jun  4 2001,2
TAPR19,Jun 12 2002,2
TAPR19,May 22 2006,2
TAPR19,Jun  4 2001,3
TAPR19,Jun 12 2002,3
TAPR19,May 22 2006,3
TAPR19,Jun  4 2001,4
TAPR19,Jun 12 2002,4
TAPR19,May 22 2006,4
TAPR190,Jun  7 2008,1
TAPR190,Jun 10 2002,1
TAPR190,May 15 2004,1
TAPR190,May 18 2005,1
TAPR190,May 19 2007,1
TAPR190,May 19 2014,1
TAPR190,May 21 2006,1
TAPR190,May 21 2010,1
TAPR190,May 25 2018,1
TAPR190,Jun 10 2002,2
TAPR190,May 15 2004,2
TAPR190,May 18 2005,2
TAPR190,May 21 2006,2
TAPR190,Jun 10 2002,3
TAPR190,May 15 2004,3
TAPR190,May 18 2005,3
TAPR190,May 21 2006,3
TAPR190,Jun 10 2002,4
TAPR190,May 15 2004,4
TAPR190,May 18 2005,4
TAPR190,May 21 2006,4
TAPR191,Jun  7 2008,1
TAPR191,Jun 10 2002,1
TAPR191,May 15 2004,1
TAPR191,May 18 2005,1
TAPR191,May 19 2007,1
TAPR191,May 19 2014,1
TAPR191,May 21 2006,1
TAPR191,May 21 2010,1
TAPR191,May 26 2018,1
TAPR191,Jun 10 2002,2
TAPR191,May 15 2004,2
TAPR191,May 18 2005,2
TAPR191,May 21 2006,2
TAPR191,Jun 10 2002,3
TAPR191,May 15 2004,3
TAPR191,May 18 2005,3
TAPR191,May 21 2006,3
TAPR191,Jun 10 2002,4
TAPR191,May 15 2004,4
TAPR191,May 18 2005,4
TAPR191,May 21 2006,4
TAPR192,Jun 11 2002,1
TAPR192,May 15 2014,1
TAPR192,May 16 2010,1
TAPR192,May 18 2005,1
TAPR192,May 24 2018,1
TAPR192,Jun 11 2002,2
TAPR192,May 18 2005,2
TAPR192,Jun 11 2002,3
TAPR192,May 18 2005,3
TAPR192,Jun 11 2002,4
TAPR192,May 18 2005,4
TAPR193,Jun 10 2002,1
TAPR193,May 15 2014,1
TAPR193,May 16 2010,1
TAPR193,May 18 2005,1
TAPR193,May 24 2018,1
TAPR193,Jun 10 2002,2
TAPR193,May 18 2005,2
TAPR193,Jun 10 2002,3
TAPR193,May 18 2005,3
TAPR193,Jun 10 2002,4
TAPR193,May 18 2005,4
TAPR194,Jun  7 2008,1
TAPR194,Jun 11 2002,1
TAPR194,May 17 2010,1
TAPR194,May 19 2014,1
TAPR194,May 24 2018,1
TAPR194,Jun 11 2002,2
TAPR194,Jun 11 2002,3
TAPR194,Jun 11 2002,4
TAPR195,Jun 11 2002,1
TAPR195,May 17 2010,1
TAPR195,May 19 2014,1
TAPR195,May 22 2005,1
TAPR195,May 24 2018,1
TAPR195,Jun 11 2002,2
TAPR195,May 22 2005,2
TAPR195,Jun 11 2002,3
TAPR195,May 22 2005,3
TAPR195,Jun 11 2002,4
TAPR195,May 22 2005,4
TAPR196,Jun  5 2002,1
TAPR196,May 13 2010,1
TAPR196,May 18 2014,1
TAPR196,May 21 2006,1
TAPR196,May 24 2018,1
TAPR196,Jun  5 2002,2
TAPR196,May 21 2006,2
TAPR196,Jun  5 2002,3
TAPR196,May 21 2006,3
TAPR196,Jun  5 2002,4
TAPR196,May 21 2006,4
TAPR197,Jun  5 2002,1
TAPR197,Jun  7 2008,1
TAPR197,May 13 2010,1
TAPR197,May 18 2014,1
TAPR197,May 24 2018,1
TAPR197,Jun  5 2002,2
TAPR197,Jun  5 2002,3
TAPR197,Jun  5 2002,4
TAPR198,Jun  5 2002,1
TAPR198,May 15 2014,1
TAPR198,May 16 2010,1
TAPR198,May 19 2007,1
TAPR198,May 25 2018,1
TAPR198,Jun  5 2002,2
TAPR198,Jun  5 2002,3
TAPR198,Jun  5 2002,4
TAPR199,Jun 11 2002,1
TAPR199,May 15 2014,1
TAPR199,May 17 2010,1
TAPR199,May 23 2006,1
TAPR199,May 24 2018,1
TAPR199,Jun 11 2002,2
TAPR199,May 23 2006,2
TAPR199,Jun 11 2002,3
TAPR199,May 23 2006,3
TAPR199,Jun 11 2002,4
TAPR199,May 23 2006,4
TAPR2,Jun  4 2008,1
TAPR2,May 19 2014,1
TAPR2,May 21 2010,1
TAPR2,May 25 2001,1
TAPR2,May 25 2018,1
TAPR2,May 30 2002,1
TAPR2,May 25 2001,2
TAPR2,May 30 2002,2
TAPR2,May 25 2001,3
TAPR2,May 30 2002,3
TAPR2,May 25 2001,4
TAPR2,May 30 2002,4
TAPR20,Jun  3 2002,1
TAPR20,Jun  5 2001,1
TAPR20,May 19 2010,1
TAPR20,May 19 2014,1
TAPR20,May 20 2006,1
TAPR20,May 25 2018,1
TAPR20,Jun  3 2002,2
TAPR20,Jun  5 2001,2
TAPR20,May 20 2006,2
TAPR20,Jun  3 2002,3
TAPR20,Jun  5 2001,3
TAPR20,May 20 2006,3
TAPR20,Jun  3 2002,4
TAPR20,Jun  5 2001,4
TAPR20,May 20 2006,4
TAPR200,Jun  5 2002,1
TAPR200,Jun  6 2008,1
TAPR200,May 13 2010,1
TAPR200,May 18 2014,1
TAPR200,May 24 2018,1
TAPR200,Jun  5 2002,2
TAPR200,Jun  5 2002,3
TAPR200,Jun  5 2002,4
TAPR201,Jun 11 2002,1
TAPR201,May 15 2014,1
TAPR201,May 16 2010,1
TAPR201,May 19 2007,1
TAPR201,May 24 2018,1
TAPR201,Jun 11 2002,2
TAPR201,Jun 11 2002,3
TAPR201,Jun 11 2002,4
TAPR202,May 13 2010,1
TAPR202,May 18 2014,1
TAPR202,May 22 2002,1
TAPR202,May 22 2005,1
TAPR202,May 24 2018,1
TAPR202,May 22 2002,2
TAPR202,May 22 2005,2
TAPR202,May 22 2002,3
TAPR202,May 22 2005,3
TAPR202,May 22 2002,4
TAPR202,May 22 2005,4
TAPR203,Jun  5 2002,1
TAPR203,May 11 2004,1
TAPR203,May 18 2014,1
TAPR203,May 24 2010,1
TAPR203,May 24 2018,1
TAPR203,Jun  5 2002,2
TAPR203,May 11 2004,2
TAPR203,Jun  5 2002,3
TAPR203,May 11 2004,3
TAPR203,Jun  5 2002,4
TAPR203,May 11 2004,4
TAPR204,May 13 2010,1
TAPR204,May 18 2007,1
TAPR204,May 18 2014,1
TAPR204,May 22 2002,1
TAPR204,May 24 2018,1
TAPR204,May 22 2002,2
TAPR204,May 22 2002,3
TAPR204,May 22 2002,4
TAPR205,Jun  5 2002,1
TAPR205,May 18 2014,1
TAPR205,May 23 2006,1
TAPR205,May 24 2010,1
TAPR205,May 24 2018,1
TAPR205,Jun  5 2002,2
TAPR205,May 23 2006,2
TAPR205,Jun  5 2002,3
TAPR205,May 23 2006,3
TAPR205,Jun  5 2002,4
TAPR205,May 23 2006,4
TAPR206,May 11 2010,1
TAPR206,May 15 2014,1
TAPR206,May 20 2002,1
TAPR206,May 23 2006,1
TAPR206,May 25 2018,1
TAPR206,May 20 2002,2
TAPR206,May 23 2006,2
TAPR206,May 20 2002,3
TAPR206,May 23 2006,3
TAPR206,May 20 2002,4
TAPR206,May 23 2006,4
TAPR207,Jun  6 2008,1
TAPR207,May 11 2010,1
TAPR207,May 18 2014,1
TAPR207,May 20 2002,1
TAPR207,May 25 2018,1
TAPR207,May 20 2002,2
TAPR207,May 20 2002,3
TAPR207,May 20 2002,4
TAPR208,May 11 2004,1
TAPR208,May 18 2014,1
TAPR208,May 20 2002,1
TAPR208,May 24 2010,1
TAPR208,May 24 2018,1
TAPR208,May 11 2004,2
TAPR208,May 20 2002,2
TAPR208,May 11 2004,3
TAPR208,May 20 2002,3
TAPR208,May 11 2004,4
TAPR208,May 20 2002,4
TAPR209,Jun  6 2008,1
TAPR209,May 11 2004,1
TAPR209,May 14 2014,1
TAPR209,May 17 2005,1
TAPR209,May 18 2007,1
TAPR209,May 19 2006,1
TAPR209,May 24 2010,1
TAPR209,May 24 2018,1
TAPR209,May 29 2002,1
TAPR209,May 11 2004,2
TAPR209,May 17 2005,2
TAPR209,May 19 2006,2
TAPR209,May 29 2002,2
TAPR209,May 11 2004,3
TAPR209,May 17 2005,3
TAPR209,May 19 2006,3
TAPR209,May 29 2002,3
TAPR209,May 11 2004,4
TAPR209,May 17 2005,4
TAPR209,May 19 2006,4
TAPR209,May 29 2002,4
TAPR21,Jun  3 2002,1
TAPR21,Jun  5 2001,1
TAPR21,May 19 2014,1
TAPR21,May 21 2010,1
TAPR21,May 22 2006,1
TAPR21,May 25 2018,1
TAPR21,Jun  3 2002,2
TAPR21,Jun  5 2001,2
TAPR21,May 22 2006,2
TAPR21,Jun  3 2002,3
TAPR21,Jun  5 2001,3
TAPR21,May 22 2006,3
TAPR21,Jun  3 2002,4
TAPR21,Jun  5 2001,4
TAPR21,May 22 2006,4
TAPR210,May 11 2010,1
TAPR210,May 18 2014,1
TAPR210,May 20 2002,1
TAPR210,May 23 2006,1
TAPR210,May 24 2018,1
TAPR210,May 20 2002,2
TAPR210,May 23 2006,2
TAPR210,May 20 2002,3
TAPR210,May 23 2006,3
TAPR210,May 20 2002,4
TAPR210,May 23 2006,4
TAPR211,Jun  3 2008,1
TAPR211,May 11 2010,1
TAPR211,May 18 2014,1
TAPR211,May 20 2002,1
TAPR211,May 24 2018,1
TAPR211,May 20 2002,2
TAPR211,May 20 2002,3
TAPR211,May 20 2002,4
TAPR212,Jun  5 2008,1
TAPR212,Jun 19 2002,1
TAPR212,May 17 2014,1
TAPR212,May 21 2018,1
TAPR212,May 23 2010,1
TAPR212,Jun 19 2002,2
TAPR212,Jun 19 2002,3
TAPR212,Jun 19 2002,4
TAPR213,May 14 2014,1
TAPR213,May 17 2005,1
TAPR213,May 24 2010,1
TAPR213,May 24 2018,1
TAPR213,May 29 2002,1
TAPR213,May 17 2005,2
TAPR213,May 29 2002,2
TAPR213,May 17 2005,3
TAPR213,May 29 2002,3
TAPR213,May 17 2005,4
TAPR213,May 29 2002,4
TAPR214,May 11 2010,1
TAPR214,May 17 2005,1
TAPR214,May 17 2014,1
TAPR214,May 22 2002,1
TAPR214,May 24 2018,1
TAPR214,May 17 2005,2
TAPR214,May 22 2002,2
TAPR214,May 17 2005,3
TAPR214,May 22 2002,3
TAPR214,May 17 2005,4
TAPR214,May 22 2002,4
TAPR215,May 11 2004,1
TAPR215,May 14 2014,1
TAPR215,May 24 2010,1
TAPR215,May 24 2018,1
TAPR215,May 29 2002,1
TAPR215,May 11 2004,2
TAPR215,May 29 2002,2
TAPR215,May 11 2004,3
TAPR215,May 29 2002,3
TAPR215,May 11 2004,4
TAPR215,May 29 2002,4
TAPR216,May 13 2010,1
TAPR216,May 18 2007,1
TAPR216,May 18 2014,1
TAPR216,May 24 2018,1
TAPR216,May 28 2002,1
TAPR216,May 28 2002,2
TAPR216,May 28 2002,3
TAPR216,May 28 2002,4
TAPR217,May 15 2010,1
TAPR217,May 17 2014,1
TAPR217,May 18 2005,1
TAPR217,May 22 2018,1
TAPR217,May 31 2002,1
TAPR217,May 18 2005,2
TAPR217,May 31 2002,2
TAPR217,May 18 2005,3
TAPR217,May 31 2002,3
TAPR217,May 18 2005,4
TAPR217,May 31 2002,4
TAPR218,Jun  2 2002,1
TAPR218,May 12 2010,1
TAPR218,May 14 2014,1
TAPR218,May 19 2006,1
TAPR218,May 25 2018,1
TAPR218,Jun  2 2002,2
TAPR218,May 19 2006,2
TAPR218,Jun  2 2002,3
TAPR218,May 19 2006,3
TAPR218,Jun  2 2002,4
TAPR218,May 19 2006,4
TAPR219,Jun  6 2008,1
TAPR219,May 11 2004,1
TAPR219,May 12 2010,1
TAPR219,May 14 2014,1
TAPR219,May 17 2005,1
TAPR219,May 18 2007,1
TAPR219,May 19 2006,1
TAPR219,May 23 2018,1
TAPR219,May 29 2002,1
TAPR219,May 11 2004,2
TAPR219,May 17 2005,2
TAPR219,May 19 2006,2
TAPR219,May 29 2002,2
TAPR219,May 11 2004,3
TAPR219,May 17 2005,3
TAPR219,May 19 2006,3
TAPR219,May 29 2002,3
TAPR219,May 11 2004,4
TAPR219,May 17 2005,4
TAPR219,May 19 2006,4
TAPR219,May 29 2002,4
TAPR22,Jun  3 2002,1
TAPR22,Jun  4 2008,1
TAPR22,Jun  5 2001,1
TAPR22,May 19 2014,1
TAPR22,May 21 2010,1
TAPR22,May 26 2018,1
TAPR22,Jun  3 2002,2
TAPR22,Jun  5 2001,2
TAPR22,Jun  3 2002,3
TAPR22,Jun  5 2001,3
TAPR22,Jun  3 2002,4
TAPR22,Jun  5 2001,4
TAPR220,Jun  6 2008,1
TAPR220,May 11 2010,1
TAPR220,May 12 2004,1
TAPR220,May 16 2006,1
TAPR220,May 17 2005,1
TAPR220,May 17 2014,1
TAPR220,May 18 2007,1
TAPR220,May 22 2002,1
TAPR220,May 24 2018,1
TAPR220,May 12 2004,2
TAPR220,May 16 2006,2
TAPR220,May 17 2005,2
TAPR220,May 22 2002,2
TAPR220,May 12 2004,3
TAPR220,May 16 2006,3
TAPR220,May 17 2005,3
TAPR220,May 22 2002,3
TAPR220,May 12 2004,4
TAPR220,May 16 2006,4
TAPR220,May 17 2005,4
TAPR220,May 22 2002,4
TAPR221,May 12 2010,1
TAPR221,May 14 2014,1
TAPR221,May 19 2006,1
TAPR221,May 23 2018,1
TAPR221,May 29 2002,1
TAPR221,May 19 2006,2
TAPR221,May 29 2002,2
TAPR221,May 19 2006,3
TAPR221,May 29 2002,3
TAPR221,May 19 2006,4
TAPR221,May 29 2002,4
TAPR222,May 11 2010,1
TAPR222,May 12 2004,1
TAPR222,May 14 2014,1
TAPR222,May 23 2018,1
TAPR222,May 28 2002,1
TAPR222,May 12 2004,2
TAPR222,May 28 2002,2
TAPR222,May 12 2004,3
TAPR222,May 28 2002,3
TAPR222,May 12 2004,4
TAPR222,May 28 2002,4
TAPR223,May 14 2010,1
TAPR223,May 18 2007,1
TAPR223,May 22 2002,1
TAPR223,May 24 2018,1
TAPR223,May 22 2002,2
TAPR223,May 22 2002,3
TAPR223,May 22 2002,4
TAPR224,May 11 2010,1
TAPR224,May 14 2014,1
TAPR224,May 16 2006,1
TAPR224,May 23 2018,1
TAPR224,May 28 2002,1
TAPR224,May 16 2006,2
TAPR224,May 28 2002,2
TAPR224,May 16 2006,3
TAPR224,May 28 2002,3
TAPR224,May 16 2006,4
TAPR224,May 28 2002,4
TAPR225,May 17 2014,1
TAPR225,May 22 2018,1
TAPR225,May 24 2010,1
TAPR225,May 27 2004,1
TAPR225,May 31 2002,1
TAPR225,May 27 2004,2
TAPR225,May 31 2002,2
TAPR225,May 27 2004,3
TAPR225,May 31 2002,3
TAPR225,May 27 2004,4
TAPR225,May 31 2002,4
TAPR226,Jun  3 2008,1
TAPR226,May 14 2010,1
TAPR226,May 14 2014,1
TAPR226,May 23 2018,1
TAPR226,May 28 2002,1
TAPR226,May 28 2002,2
TAPR226,May 28 2002,3
TAPR226,May 28 2002,4
TAPR227,Jun 19 2002,1
TAPR227,May 16 2004,1
TAPR227,May 17 2014,1
TAPR227,May 21 2018,1
TAPR227,May 23 2010,1
TAPR227,Jun 19 2002,2
TAPR227,May 16 2004,2
TAPR227,Jun 19 2002,3
TAPR227,May 16 2004,3
TAPR227,Jun 19 2002,4
TAPR227,May 16 2004,4
TAPR228,Jun 12 2002,1
TAPR228,May 12 2004,1
TAPR228,May 12 2010,1
TAPR228,May 13 2014,1
TAPR228,May 25 2018,1
TAPR228,Jun 12 2002,2
TAPR228,May 12 2004,2
TAPR228,Jun 12 2002,3
TAPR228,May 12 2004,3
TAPR228,Jun 12 2002,4
TAPR228,May 12 2004,4
TAPR229,Jun  3 2008,1
TAPR229,May 14 2010,1
TAPR229,May 14 2014,1
TAPR229,May 23 2018,1
TAPR229,May 29 2002,1
TAPR229,May 29 2002,2
TAPR229,May 29 2002,3
TAPR229,May 29 2002,4
TAPR23,Jun  4 2001,1
TAPR23,Jun  7 2008,1
TAPR23,Jun 12 2002,1
TAPR23,May 19 2014,1
TAPR23,May 21 2010,1
TAPR23,May 26 2018,1
TAPR23,Jun  4 2001,2
TAPR23,Jun 12 2002,2
TAPR23,Jun  4 2001,3
TAPR23,Jun 12 2002,3
TAPR23,Jun  4 2001,4
TAPR23,Jun 12 2002,4
TAPR230,Jun 19 2002,1
TAPR230,May 17 2014,1
TAPR230,May 18 2006,1
TAPR230,May 23 2010,1
TAPR230,May 26 2018,1
TAPR230,Jun 19 2002,2
TAPR230,May 18 2006,2
TAPR230,Jun 19 2002,3
TAPR230,May 18 2006,3
TAPR230,Jun 19 2002,4
TAPR230,May 18 2006,4
TAPR231,May 14 2010,1
TAPR231,May 14 2014,1
TAPR231,May 21 2005,1
TAPR231,May 25 2018,1
TAPR231,May 29 2002,1
TAPR231,May 21 2005,2
TAPR231,May 29 2002,2
TAPR231,May 21 2005,3
TAPR231,May 29 2002,3
TAPR231,May 21 2005,4
TAPR231,May 29 2002,4
TAPR232,Jun  1 2002,1
TAPR232,Jun  5 2008,1
TAPR232,May 17 2014,1
TAPR232,May 18 2006,1
TAPR232,May 20 2005,1
TAPR232,May 22 2007,1
TAPR232,May 22 2018,1
TAPR232,May 24 2010,1
TAPR232,May 27 2004,1
TAPR232,Jun  1 2002,2
TAPR232,May 18 2006,2
TAPR232,May 20 2005,2
TAPR232,May 27 2004,2
TAPR232,Jun  1 2002,3
TAPR232,May 18 2006,3
TAPR232,May 20 2005,3
TAPR232,May 27 2004,3
TAPR232,Jun  1 2002,4
TAPR232,May 18 2006,4
TAPR232,May 20 2005,4
TAPR232,May 27 2004,4
TAPR233,Jun 14 2002,1
TAPR233,May 17 2014,1
TAPR233,May 22 2018,1
TAPR233,May 23 2005,1
TAPR233,May 23 2010,1
TAPR233,Jun 14 2002,2
TAPR233,May 23 2005,2
TAPR233,Jun 14 2002,3
TAPR233,May 23 2005,3
TAPR233,Jun 14 2002,4
TAPR233,May 23 2005,4
TAPR234,Jun  6 2008,1
TAPR234,Jun 12 2002,1
TAPR234,May 12 2004,1
TAPR234,May 12 2010,1
TAPR234,May 13 2014,1
TAPR234,May 17 2007,1
TAPR234,May 19 2006,1
TAPR234,May 21 2005,1
TAPR234,May 25 2018,1
TAPR234,Jun 12 2002,2
TAPR234,May 12 2004,2
TAPR234,May 19 2006,2
TAPR234,May 21 2005,2
TAPR234,Jun 12 2002,3
TAPR234,May 12 2004,3
TAPR234,May 19 2006,3
TAPR234,May 21 2005,3
TAPR234,Jun 12 2002,4
TAPR234,May 12 2004,4
TAPR234,May 19 2006,4
TAPR234,May 21 2005,4
TAPR235,Jun  2 2002,1
TAPR235,May 11 2010,1
TAPR235,May 12 2004,1
TAPR235,May 14 2014,1
TAPR235,May 23 2018,1
TAPR235,Jun  2 2002,2
TAPR235,May 12 2004,2
TAPR235,Jun  2 2002,3
TAPR235,May 12 2004,3
TAPR235,Jun  2 2002,4
TAPR235,May 12 2004,4
TAPR236,May 14 2010,1
TAPR236,May 14 2014,1
TAPR236,May 16 2006,1
TAPR236,May 23 2002,1
TAPR236,May 25 2018,1
TAPR236,May 16 2006,2
TAPR236,May 23 2002,2
TAPR236,May 16 2006,3
TAPR236,May 23 2002,3
TAPR236,May 16 2006,4
TAPR236,May 23 2002,4
TAPR237,Jun 14 2002,1
TAPR237,May 17 2014,1
TAPR237,May 23 2010,1
TAPR237,May 26 2018,1
TAPR237,Jun 14 2002,2
TAPR237,Jun 14 2002,3
TAPR237,Jun 14 2002,4
TAPR238,Jun 13 2002,1
TAPR238,May 16 2014,1
TAPR238,May 18 2010,1
TAPR238,May 21 2018,1
TAPR238,May 23 2005,1
TAPR238,Jun 13 2002,2
TAPR238,May 23 2005,2
TAPR238,Jun 13 2002,3
TAPR238,May 23 2005,3
TAPR238,Jun 13 2002,4
TAPR238,May 23 2005,4
TAPR239,Jun 12 2002,1
TAPR239,May 12 2010,1
TAPR239,May 13 2014,1
TAPR239,May 21 2005,1
TAPR239,May 23 2018,1
TAPR239,Jun 12 2002,2
TAPR239,May 21 2005,2
TAPR239,Jun 12 2002,3
TAPR239,May 21 2005,3
TAPR239,Jun 12 2002,4
TAPR239,May 21 2005,4
TAPR24,Jun 11 2002,1
TAPR24,Jun 12 2001,1
TAPR24,May 15 2014,1
TAPR24,May 16 2010,1
TAPR24,May 19 2007,1
TAPR24,May 24 2018,1
TAPR24,Jun 11 2002,2
TAPR24,Jun 12 2001,2
TAPR24,Jun 11 2002,3
TAPR24,Jun 12 2001,3
TAPR24,Jun 11 2002,4
TAPR24,Jun 12 2001,4
TAPR240,Jun  3 2008,1
TAPR240,May 13 2014,1
TAPR240,May 14 2010,1
TAPR240,May 23 2002,1
TAPR240,May 23 2018,1
TAPR240,May 23 2002,2
TAPR240,May 23 2002,3
TAPR240,May 23 2002,4
TAPR241,Jun 14 2002,1
TAPR241,May 16 2014,1
TAPR241,May 17 2006,1
TAPR241,May 22 2018,1
TAPR241,May 23 2005,1
TAPR241,May 26 2004,1
TAPR241,May 27 2010,1
TAPR241,Jun 14 2002,2
TAPR241,May 17 2006,2
TAPR241,May 23 2005,2
TAPR241,May 26 2004,2
TAPR241,Jun 14 2002,3
TAPR241,May 17 2006,3
TAPR241,May 23 2005,3
TAPR241,May 26 2004,3
TAPR241,Jun 14 2002,4
TAPR241,May 17 2006,4
TAPR241,May 23 2005,4
TAPR241,May 26 2004,4
TAPR242,Jun 20 2002,1
TAPR242,May 16 2014,1
TAPR242,May 18 2010,1
TAPR242,May 21 2018,1
TAPR242,May 26 2004,1
TAPR242,Jun 20 2002,2
TAPR242,May 26 2004,2
TAPR242,Jun 20 2002,3
TAPR242,May 26 2004,3
TAPR242,Jun 20 2002,4
TAPR242,May 26 2004,4
TAPR243,Jun  8 2008,1
TAPR243,Jun 13 2002,1
TAPR243,May 16 2014,1
TAPR243,May 18 2010,1
TAPR243,May 21 2018,1
TAPR243,Jun 13 2002,2
TAPR243,Jun 13 2002,3
TAPR243,Jun 13 2002,4
TAPR244,May 12 2010,1
TAPR244,May 13 2014,1
TAPR244,May 17 2007,1
TAPR244,May 21 2002,1
TAPR244,May 23 2018,1
TAPR244,May 21 2002,2
TAPR244,May 21 2002,3
TAPR244,May 21 2002,4
TAPR245,May 13 2014,1
TAPR245,May 15 2010,1
TAPR245,May 16 2006,1
TAPR245,May 21 2002,1
TAPR245,May 23 2018,1
TAPR245,May 16 2006,2
TAPR245,May 21 2002,2
TAPR245,May 16 2006,3
TAPR245,May 21 2002,3
TAPR245,May 16 2006,4
TAPR245,May 21 2002,4
TAPR246,Jun  3 2008,1
TAPR246,May 14 2010,1
TAPR246,May 14 2014,1
TAPR246,May 22 2018,1
TAPR246,May 23 2002,1
TAPR246,May 23 2002,2
TAPR246,May 23 2002,3
TAPR246,May 23 2002,4
TAPR247,Jun  1 2002,1
TAPR247,May 17 2014,1
TAPR247,May 20 2005,1
TAPR247,May 22 2018,1
TAPR247,May 24 2010,1
TAPR247,Jun  1 2002,2
TAPR247,May 20 2005,2
TAPR247,Jun  1 2002,3
TAPR247,May 20 2005,3
TAPR247,Jun  1 2002,4
TAPR247,May 20 2005,4
TAPR248,Jun 14 2002,1
TAPR248,May 16 2014,1
TAPR248,May 17 2006,1
TAPR248,May 23 2010,1
TAPR248,May 27 2018,1
TAPR248,Jun 14 2002,2
TAPR248,May 17 2006,2
TAPR248,Jun 14 2002,3
TAPR248,May 17 2006,3
